pmc_index	pmcc_index	mc7	mc8	mc8o	mc9	mc10	mc11	mc12	pmcc_id	pmcc_uuid	pmcc_submission_time	pmcc_parent_table_name	pmcc_parent_index	pmcc_tags	pmcc_notes	pmcc_version	pmcc_duration	pmcc_submitted_by
640.0	665	"legumes_oilseeds"	"sunflower"		3	0	1.0	0				"rgrp2"	640					
641.0	666	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	641					
641.0	667	"legumes_oilseeds"	"sunflower"		3	0	4.0	0				"rgrp2"	641					
642.0	668	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	642					
642.0	669	"legumes_oilseeds"	"beans"		1	1	2.0	10				"rgrp2"	642					
643.0	670	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	643					
645.0	671	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	645					
647.0	672	"cereals"	"maize"		1	0	9.0	0				"rgrp2"	647					
648.0	673	"cereals"	"maize"		1	0	50.0	0				"rgrp2"	648					
649.0	674	"cereals"	"maize"		1	0	20.0	0				"rgrp2"	649					
650.0	675	"cereals"	"maize"		1	0	12.0	0				"rgrp2"	650					
652.0	676	"cereals"	"maize"		1	0	60.0	0				"rgrp2"	652					
653.0	677	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	653					
653.0	678	"legumes_oilseeds"	"sunflower"		3	1	2.0	10				"rgrp2"	653					
653.0	679	"legumes_oilseeds"	"cowpeas"		3	0	2.0	10				"rgrp2"	653					
656.0	680	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	656					
657.0	681	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	657					
657.0	682	"legumes_oilseeds"	"sunflower"		3	0	3.0	10				"rgrp2"	657					
657.0	683	"legumes_oilseeds"	"cowpeas"		3	0	2.0	10				"rgrp2"	657					
658.0	684	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	658					
658.0	685	"legumes_oilseeds"	"beans"		3	1	6.0	10				"rgrp2"	658					
659.0	686	"cereals"	"maize"		1	0	40.0	0				"rgrp2"	659					
661.0	687	"cereals"	"maize"		1	0	15.0	0				"rgrp2"	661					
662.0	688	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	662					
662.0	689	"legumes_oilseeds"	"sunflower"		3	1	1.5	2				"rgrp2"	662					
663.0	690	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	663					
663.0	691	"legumes_oilseeds"	"sunflower"		3	1	3.0	10				"rgrp2"	663					
664.0	692	"cereals"	"maize"		1	0	2.5	1				"rgrp2"	664					
665.0	693	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	665					
666.0	694	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	666					
666.0	695	"legumes_oilseeds"	"beans"		1	1	1.0	1				"rgrp2"	666					
